"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"01/09/2022","386,00","404,50","404,50","354,50","0,00K","-4,63%"
"31/08/2022","404,75","402,50","402,50","402,50","0,00K","0,68%"
"30/08/2022","402,00","414,75","414,75","400,00","0,01K","-3,42%"
"29/08/2022","416,25","417,00","426,00","408,25","0,08K","-0,36%"
"26/08/2022","417,75","405,00","418,75","403,50","0,06K","0,66%"
"25/08/2022","415,00","430,25","430,25","409,50","0,02K","-2,12%"
"24/08/2022","424,00","418,75","424,50","418,75","0,04K","2,73%"
"23/08/2022","412,75","414,50","422,50","411,00","0,07K","0,00%"
"22/08/2022","412,75","422,75","424,00","410,00","0,02K","-1,43%"
"19/08/2022","418,75","405,00","419,75","405,00","0,02K","1,45%"
"18/08/2022","412,75","428,50","430,00","403,75","0,05K","-4,40%"
"17/08/2022","431,75","445,00","445,00","433,25","0,01K","-2,26%"
"16/08/2022","441,75","454,50","454,75","450,25","0,01K","-4,02%"
"15/08/2022","460,25","453,00","467,25","449,75","0,02K","0,44%"
"12/08/2022","458,25","450,00","474,50","450,00","0,04K","0,77%"
"11/08/2022","454,75","431,00","458,50","428,75","0,05K","6,19%"
"10/08/2022","428,25","431,25","449,00","426,25","0,04K","-2,67%"
"09/08/2022","440,00","453,50","474,75","438,00","0,17K","-4,56%"
"08/08/2022","461,00","422,25","464,75","422,25","0,08K","9,11%"
"05/08/2022","422,50","417,00","430,00","409,50","0,03K","1,56%"
"04/08/2022","416,00","415,00","419,25","409,00","0,04K","1,34%"
"03/08/2022","410,50","416,75","434,75","410,00","0,09K","-2,49%"
"02/08/2022","421,00","435,00","439,50","410,75","0,04K","-4,43%"
"01/08/2022","440,50","448,00","448,00","435,25","0,18K","-1,67%"
"29/07/2022","448,00","448,00","456,25","440,50","0,19K","0,00%"
"28/07/2022","448,00","450,00","453,50","442,50","0,14K","5,47%"
"27/07/2022","424,75","442,30","453,50","432,30","","0,12%"
"26/07/2022","424,25","420,00","420,00","420,00","","2,41%"
"25/07/2022","414,25","420,00","420,00","415,75","","-3,04%"
"22/07/2022","427,25","462,60","462,90","432,60","","-5,00%"
"21/07/2022","449,75","474,20","476,30","460,40","","1,07%"
"20/07/2022","445,00","452,00","452,00","445,00","","-1,55%"
"19/07/2022","452,00","454,00","454,00","454,00","","-0,55%"
"18/07/2022","454,50","447,00","463,25","447,00","","4,97%"
"15/07/2022","433,00","463,70","475,20","456,50","","-2,26%"
"14/07/2022","443,00","432,75","448,50","429,00","0,12K","1,61%"
"13/07/2022","436,00","436,00","455,50","430,00","0,17K","0,06%"
"12/07/2022","435,75","467,75","470,00","429,00","0,14K","-6,89%"
"11/07/2022","468,00","471,25","479,00","461,50","0,10K","-0,11%"
"08/07/2022","468,50","444,00","470,50","444,00","0,14K","-29,07%"
"07/07/2022","660,50","666,50","666,50","664,25","0,01K","-0,90%"
"06/07/2022","666,50","672,00","676,50","663,75","0,01K","1,91%"
"05/07/2022","654,00","677,00","677,00","660,00","0,02K","0,58%"
"01/07/2022","650,25","677,00","677,00","677,00","0,00K","29,53%"
"30/06/2022","502,00","505,00","505,75","480,75","0,15K","-1,18%"
"29/06/2022","508,00","501,75","511,75","500,00","0,13K","0,89%"
"28/06/2022","503,50","497,00","514,00","491,50","0,28K","-18,66%"
"27/06/2022","619,00","607,75","632,50","601,25","0,20K","3,69%"
"24/06/2022","597,00","598,00","608,00","590,00","0,21K","-0,21%"
"23/06/2022","598,25","619,00","621,25","589,00","0,40K","-3,78%"
"22/06/2022","621,75","632,00","633,25","615,00","0,38K","-2,32%"
"21/06/2022","636,50","658,25","659,50","632,25","0,26K","2,58%"
"17/06/2022","620,50","618,25","626,50","618,25","0,08K","-5,73%"
"16/06/2022","658,25","663,00","663,00","655,25","0,07K","-0,45%"
"15/06/2022","661,25","661,50","674,50","656,25","0,21K","-0,82%"
"14/06/2022","666,75","662,50","670,50","653,00","0,26K","1,06%"
"13/06/2022","659,75","650,00","661,75","631,50","0,27K","1,31%"
"10/06/2022","651,25","669,75","670,00","649,00","0,12K","-2,43%"
"09/06/2022","667,50","661,75","677,00","657,50","0,11K","0,91%"
"08/06/2022","661,50","668,25","668,25","650,50","0,24K","-0,97%"
"07/06/2022","668,00","680,75","694,75","665,25","0,23K","-1,80%"
"06/06/2022","680,25","690,00","690,75","671,25","0,12K","-1,48%"
"03/06/2022","690,50","655,00","692,50","654,00","0,22K","5,66%"
"02/06/2022","653,50","648,75","662,75","647,25","0,26K","1,08%"
"01/06/2022","646,50","670,25","670,25","645,25","0,31K","-3,47%"
"31/05/2022","669,75","704,00","708,25","663,75","0,56K","-0,26%"
"30/05/2022","671,50","670,00","671,50","670,00","","6,04%"
"27/05/2022","633,25","622,50","635,00","618,25","0,05K","-7,59%"
"26/05/2022","685,25","674,50","687,00","673,75","0,15K","0,66%"
"25/05/2022","680,75","674,75","681,75","658,75","0,31K","0,96%"
"24/05/2022","674,25","632,50","674,75","632,50","0,57K","7,07%"
"23/05/2022","629,75","614,50","644,25","614,25","0,14K","2,77%"
"20/05/2022","612,75","625,00","625,00","607,00","0,13K","-2,39%"
"19/05/2022","627,75","644,75","644,75","617,50","0,15K","-2,18%"
"18/05/2022","641,75","655,75","655,75","630,75","0,13K","-1,84%"
"17/05/2022","653,75","639,50","658,50","628,25","0,30K","2,23%"
"16/05/2022","639,50","622,25","649,50","622,25","0,22K","9,13%"
"13/05/2022","586,00","596,25","596,25","587,00","0,00K","-0,68%"
"12/05/2022","590,00","566,50","590,00","563,00","0,02K","5,03%"
"11/05/2022","561,75","552,00","564,00","551,25","0,02K","2,00%"
"10/05/2022","550,75","561,50","561,50","544,00","0,01K","-1,48%"
"09/05/2022","559,00","570,25","570,50","546,00","0,05K","-2,06%"
"06/05/2022","570,75","589,75","591,00","575,00","0,01K","-2,60%"
"05/05/2022","586,00","596,50","596,50","585,00","0,01K","-1,55%"
"04/05/2022","595,25","600,00","600,00","595,75","0,02K","-15,27%"
"03/05/2022","702,50","690,00","690,00","690,00","0,01K","2,70%"
"02/05/2022","684,00","680,50","680,50","680,50","0,01K","1,26%"
"29/04/2022","675,50","705,00","710,00","689,50","0,04K","-2,53%"
"28/04/2022","693,00","676,00","725,00","675,00","0,06K","3,24%"
"27/04/2022","671,25","696,25","696,50","665,00","0,08K","-3,28%"
"26/04/2022","694,00","721,50","721,50","680,00","0,13K","-2,97%"
"25/04/2022","715,25","721,25","745,75","713,50","0,18K","-0,83%"
"22/04/2022","721,25","710,25","726,25","708,25","0,18K","1,37%"
"21/04/2022","711,50","728,50","731,00","705,00","0,18K","-1,66%"
"20/04/2022","723,50","741,00","741,00","724,00","0,24K","-3,08%"
"19/04/2022","746,50","763,25","764,00","743,00","0,19K","-1,94%"
"18/04/2022","761,25","745,00","767,00","735,00","0,25K","0,56%"
"14/04/2022","757,00","795,00","799,75","756,75","0,34K","-4,99%"
"13/04/2022","796,75","801,25","806,75","791,25","0,26K","-1,27%"
"12/04/2022","807,00","803,00","811,00","799,75","0,16K","0,50%"
"11/04/2022","803,00","786,25","807,75","786,25","0,17K","1,07%"
"08/04/2022","794,50","772,75","797,25","766,00","0,26K","3,55%"
"07/04/2022","767,25","753,75","772,25","750,00","0,19K","1,96%"
"06/04/2022","752,50","742,00","755,50","737,00","0,16K","0,97%"
"05/04/2022","745,25","730,00","747,00","730,00","0,17K","2,02%"
"04/04/2022","730,50","734,75","741,00","729,25","0,19K","-1,28%"
"01/04/2022","740,00","729,50","740,75","720,75","0,26K","1,72%"
"31/03/2022","727,50","728,50","733,25","713,25","0,23K","-0,34%"
"30/03/2022","730,00","713,00","741,00","712,00","0,21K","1,53%"
"29/03/2022","719,00","756,00","760,00","716,00","0,21K","-4,89%"
"28/03/2022","756,00","732,75","759,50","727,75","0,23K","2,44%"
"25/03/2022","738,00","710,75","741,75","702,50","0,21K","4,94%"
"24/03/2022","703,25","719,50","720,25","693,50","0,20K","-2,60%"
"23/03/2022","722,00","722,00","736,00","719,50","0,14K","-0,28%"
"22/03/2022","724,00","722,25","729,00","716,50","0,19K","-0,41%"
"21/03/2022","727,00","693,50","729,25","693,50","0,40K","4,60%"
"18/03/2022","695,00","680,00","695,00","680,00","0,29K","2,17%"
"17/03/2022","680,25","665,50","681,00","663,25","0,24K","2,33%"
"16/03/2022","664,75","658,25","672,75","657,50","0,15K","0,49%"
"15/03/2022","661,50","663,00","664,00","645,25","0,34K","-8,38%"
"14/03/2022","722,00","602,75","610,00","602,50","0,01K","16,97%"
"11/03/2022","617,25","601,75","615,50","601,50","0,04K","1,35%"
"10/03/2022","609,00","581,25","617,00","581,25","0,06K","3,79%"
"09/03/2022","586,75","583,50","590,50","582,50","0,02K","-0,51%"
"08/03/2022","589,75","583,00","595,25","565,00","0,06K","0,77%"
"07/03/2022","585,25","602,50","610,00","570,00","0,04K","-1,43%"
"04/03/2022","593,75","594,25","612,75","580,25","0,03K","0,38%"
"03/03/2022","591,50","600,00","600,00","563,00","0,04K","1,41%"
"02/03/2022","583,25","603,00","609,75","589,50","0,02K","-3,36%"
"01/03/2022","603,50","583,00","608,50","580,00","0,05K","5,97%"
"28/02/2022","569,50","553,25","578,50","553,25","0,04K","-11,60%"
"25/02/2022","644,25","655,50","669,50","635,25","0,07K","-1,79%"
"24/02/2022","656,00","678,25","718,75","654,00","0,30K","-3,35%"
"23/02/2022","678,75","695,00","702,75","665,00","0,24K","-0,22%"
"22/02/2022","680,25","699,75","700,00","649,50","0,53K","-1,34%"
"18/02/2022","689,50","716,25","717,75","685,25","0,49K","-3,57%"
"17/02/2022","715,00","721,50","730,00","712,50","0,47K","-0,59%"
"16/02/2022","719,25","716,75","731,75","710,00","0,43K","0,00%"
"15/02/2022","719,25","744,00","744,00","715,25","0,42K","-3,52%"
"14/02/2022","745,50","743,25","765,00","736,75","0,26K","-0,57%"
"11/02/2022","749,75","762,00","764,00","738,25","0,25K","-0,86%"
"10/02/2022","756,25","769,50","779,50","744,00","0,48K","-2,07%"
"09/02/2022","772,25","741,25","774,00","741,25","0,38K","3,55%"
"08/02/2022","745,75","739,25","747,00","733,75","0,35K","1,32%"
"07/02/2022","736,00","734,25","737,75","715,00","0,35K","0,68%"
"04/02/2022","731,00","728,00","735,50","725,25","0,26K","0,38%"
"03/02/2022","728,25","727,75","737,50","724,00","0,27K","0,45%"
"02/02/2022","725,00","719,00","730,00","709,50","0,39K","1,40%"
"01/02/2022","715,00","699,75","722,25","686,00","0,43K","2,80%"
"31/01/2022","695,50","675,00","715,50","675,00","0,87K","2,96%"
"28/01/2022","675,50","654,75","678,00","645,25","0,54K","3,13%"
"27/01/2022","655,00","658,50","664,00","647,00","0,21K","-0,34%"
"26/01/2022","657,25","650,50","659,75","635,50","0,18K","0,73%"
"25/01/2022","652,50","630,00","659,50","627,50","0,30K","3,37%"
"24/01/2022","631,25","621,75","639,50","621,50","0,22K","1,32%"
"21/01/2022","623,00","641,00","644,00","615,75","0,51K","-2,81%"
"20/01/2022","641,00","659,75","662,00","638,25","0,35K","-2,21%"
"19/01/2022","655,50","648,00","666,25","644,75","0,77K","1,35%"
"18/01/2022","646,75","610,00","648,00","606,00","0,66K","6,20%"
"14/01/2022","609,00","622,50","622,50","600,75","0,56K","-2,25%"
"13/01/2022","623,00","643,25","644,00","621,00","0,71K","-3,56%"
"12/01/2022","646,00","657,25","658,25","642,50","0,40K","-1,52%"
"11/01/2022","656,00","661,00","663,75","655,25","0,23K","-1,20%"
"10/01/2022","664,00","668,50","677,25","658,00","0,29K","-0,64%"
"07/01/2022","668,25","666,75","671,75","660,00","0,32K","-0,34%"
"06/01/2022","670,50","685,25","685,25","663,50","0,53K","-2,12%"
"05/01/2022","685,00","694,00","694,00","680,25","0,12K","-1,01%"
"04/01/2022","692,00","683,75","694,25","677,75","0,24K","1,65%"
"03/01/2022","680,75","689,25","691,00","675,25","0,28K","-0,33%"
"31/12/2021","683,00","690,75","692,00","677,75","0,10K","-0,51%"
"30/12/2021","686,50","694,25","696,25","674,00","0,31K","-1,26%"
"29/12/2021","695,25","701,00","704,00","693,00","0,20K","-1,03%"
"28/12/2021","702,50","721,00","724,75","702,00","0,22K","-2,97%"
"27/12/2021","724,00","709,50","725,00","708,75","0,43K","4,25%"
"24/12/2021","694,50","694,60","694,60","694,50","","10,68%"
"23/12/2021","627,50","615,00","621,75","615,00","0,03K","-9,52%"
"22/12/2021","693,50","668,00","695,00","667,00","0,61K","4,01%"
"21/12/2021","666,75","661,50","676,00","650,00","0,63K","0,68%"
"20/12/2021","662,25","699,50","704,75","662,25","0,86K","-5,70%"
"17/12/2021","702,25","711,00","713,00","697,75","0,30K","-1,33%"
"16/12/2021","711,75","712,00","714,50","706,00","0,22K","0,11%"
"15/12/2021","711,00","715,00","717,75","710,00","0,22K","-0,04%"
"14/12/2021","711,25","706,75","719,75","701,25","0,00K","0,00%"
"13/12/2021","711,25","720,00","721,50","720,00","0,00K","-0,94%"
"10/12/2021","718,00","696,25","700,00","689,25","0,06K","3,12%"
"09/12/2021","696,25","711,00","711,00","688,00","0,03K","-1,73%"
"08/12/2021","708,50","717,00","717,00","705,00","0,04K","-1,08%"
"07/12/2021","716,25","716,75","718,75","709,50","0,01K","0,32%"
"06/12/2021","714,00","702,00","715,00","700,00","0,03K","1,42%"
"03/12/2021","704,00","715,00","725,00","707,25","0,01K","-4,96%"
"02/12/2021","740,75","708,00","708,00","698,00","0,02K","4,33%"
"01/12/2021","710,00","723,00","723,00","705,25","0,03K","-1,80%"
"30/11/2021","723,00","745,00","753,25","715,00","0,06K","-3,18%"
"29/11/2021","746,75","760,00","770,00","744,00","0,37K","-1,09%"
"26/11/2021","755,00","748,50","757,75","735,25","0,61K","0,60%"
"24/11/2021","750,50","753,75","769,00","747,00","0,29K","0,43%"
"23/11/2021","747,25","750,00","751,50","727,00","","-0,50%"
"22/11/2021","751,00","765,50","769,00","751,00","0,54K","-1,77%"
"19/11/2021","764,50","760,50","766,00","753,00","0,28K","1,06%"
"18/11/2021","756,50","742,75","767,00","740,00","0,56K","2,30%"
"17/11/2021","739,50","731,75","745,00","729,00","0,43K","1,23%"
"16/11/2021","730,50","728,75","738,00","717,00","0,36K","1,00%"
"15/11/2021","723,25","733,50","737,25","710,00","0,29K","-1,46%"
"12/11/2021","734,00","723,25","737,00","712,25","0,33K","1,24%"
"11/11/2021","725,00","738,25","753,25","724,00","0,52K","-2,03%"
"10/11/2021","740,00","717,25","747,00","709,00","0,44K","3,32%"
"09/11/2021","716,25","716,75","724,75","702,25","0,54K","-1,00%"
"08/11/2021","723,50","747,00","755,25","710,25","0,73K","-3,40%"
"05/11/2021","749,00","742,75","761,00","736,75","0,55K","1,08%"
"04/11/2021","741,00","747,25","775,00","737,25","0,61K","-0,74%"
"03/11/2021","746,50","768,00","768,00","730,00","0,60K","-1,81%"
"02/11/2021","760,25","751,25","779,50","724,00","1,30K","1,27%"
"01/11/2021","750,75","731,00","763,75","723,25","0,55K","2,88%"
"29/10/2021","729,75","714,00","733,75","706,25","0,49K","2,71%"
"28/10/2021","710,50","715,25","717,25","705,75","0,35K","-0,07%"
"27/10/2021","711,00","705,00","718,25","701,00","0,21K","0,64%"
"26/10/2021","706,50","694,00","715,00","683,25","0,66K","2,06%"
"25/10/2021","692,25","667,00","692,25","663,75","0,75K","3,75%"
"22/10/2021","667,25","661,00","669,75","659,50","0,21K","1,10%"
"21/10/2021","660,00","668,50","670,25","659,00","0,22K","-1,05%"
"20/10/2021","667,00","656,00","668,50","650,00","0,30K","1,68%"
"19/10/2021","656,00","655,25","661,25","649,00","0,23K","-0,91%"
"18/10/2021","662,00","668,00","668,75","643,00","0,39K","0,27%"
"15/10/2021","660,25","637,25","660,25","637,25","0,27K","3,94%"
"14/10/2021","635,25","635,25","645,00","630,50","0,34K","0,47%"
"13/10/2021","632,25","636,00","645,00","625,50","0,91K","-2,43%"
"12/10/2021","648,00","675,50","686,25","648,00","0,96K","-3,71%"
"11/10/2021","673,00","649,75","674,00","642,50","0,83K","2,94%"
"08/10/2021","653,75","623,75","659,00","623,00","0,74K","4,98%"
"07/10/2021","622,75","601,75","622,75","597,00","0,68K","4,18%"
"06/10/2021","597,75","600,00","604,50","596,00","0,27K","0,50%"
"05/10/2021","594,75","602,00","608,00","590,75","0,27K","-1,04%"
"04/10/2021","601,00","591,25","605,00","586,75","0,62K","1,69%"
"01/10/2021","591,00","580,25","595,00","570,25","0,52K","1,50%"
"30/09/2021","582,25","584,25","587,25","581,50","0,29K","-0,34%"
"29/09/2021","584,25","583,00","590,75","581,00","0,33K","0,17%"
"28/09/2021","583,25","586,00","594,50","579,00","0,36K","-0,64%"
"27/09/2021","587,00","574,75","587,75","574,50","0,36K","2,04%"
"24/09/2021","575,25","581,50","581,50","565,75","0,38K","-0,82%"
"23/09/2021","580,00","569,00","590,00","561,50","1,09K","3,99%"
"22/09/2021","557,75","535,75","557,75","533,00","0,61K","4,69%"
"21/09/2021","532,75","530,50","537,25","525,75","0,25K","0,09%"
"20/09/2021","532,25","542,00","545,00","525,25","0,60K","-1,93%"
"17/09/2021","542,75","550,50","556,50","540,75","0,32K","-1,59%"
"16/09/2021","551,50","543,00","564,00","540,50","0,69K","2,27%"
"15/09/2021","539,25","516,00","540,00","516,00","0,59K","6,57%"
"14/09/2021","506,00","506,00","506,00","506,00","","2,79%"
"13/09/2021","492,25","502,00","503,00","502,00","0,00K","0,97%"
"10/09/2021","487,50","487,50","487,50","487,50","","0,78%"
"09/09/2021","483,75","483,75","483,75","483,75","","-2,27%"
"08/09/2021","495,00","495,00","495,00","493,00","0,01K","-0,10%"
"07/09/2021","495,50","500,00","500,00","500,00","0,00K","-2,17%"
"03/09/2021","506,50","514,00","514,00","514,00","0,00K","-0,05%"
"02/09/2021","506,75","506,75","506,75","506,75","","1,10%"
"01/09/2021","501,25","501,25","501,25","501,25","0,00K","1,01%"
"31/08/2021","496,25","496,25","496,25","496,25","0,00K","-2,55%"
"30/08/2021","509,25","523,25","533,25","514,25","0,05K","-1,69%"
"27/08/2021","518,00","509,75","520,25","509,75","0,08K","1,72%"
"26/08/2021","509,25","519,00","521,75","510,50","0,04K","-1,26%"
"25/08/2021","515,75","502,75","518,00","502,75","0,03K","1,33%"
"24/08/2021","509,00","517,75","517,75","507,00","0,03K","-0,10%"
"23/08/2021","509,50","503,25","507,75","500,50","0,02K","2,93%"
"20/08/2021","495,00","489,75","503,50","487,75","0,03K","0,56%"
"19/08/2021","492,25","493,75","493,75","483,75","0,04K","-0,40%"
"18/08/2021","494,25","502,25","504,00","495,00","0,05K","-2,61%"
"17/08/2021","507,50","503,50","519,75","497,25","0,05K","1,50%"
"16/08/2021","500,00","494,25","508,75","494,25","0,11K","1,16%"
"13/08/2021","494,25","467,25","494,00","467,25","0,05K","5,33%"
"12/08/2021","469,25","462,25","475,00","460,25","0,07K","1,90%"
"11/08/2021","460,50","464,00","467,00","457,50","0,08K","-1,44%"
"10/08/2021","467,25","466,25","468,50","462,00","0,03K","-0,32%"
"09/08/2021","468,75","464,25","475,00","463,00","0,04K","0,32%"
"06/08/2021","467,25","460,00","473,50","458,50","0,07K","1,47%"
"05/08/2021","460,50","449,25","467,50","449,25","0,09K","3,72%"
"04/08/2021","444,00","445,50","448,50","441,00","0,03K","-0,22%"
"03/08/2021","445,00","446,50","449,00","444,25","0,05K","-0,45%"
"02/08/2021","447,00","442,75","452,75","441,00","0,16K","0,06%"
"30/07/2021","446,75","462,00","462,00","446,25","0,16K","-3,67%"
"29/07/2021","463,75","464,25","468,25","463,75","0,19K","-0,54%"
"28/07/2021","466,25","466,50","470,50","461,50","0,08K","0,11%"
"27/07/2021","465,75","465,00","468,50","461,50","0,05K","0,81%"
"26/07/2021","462,00","462,00","462,25","450,25","0,16K","0,11%"
"23/07/2021","461,50","455,00","465,25","455,00","0,08K","1,54%"
"22/07/2021","454,50","454,25","454,25","436,00","0,12K","-0,05%"
"21/07/2021","454,75","454,00","465,00","453,50","0,11K","0,89%"
"20/07/2021","450,75","431,75","452,00","431,75","0,09K","4,40%"
"19/07/2021","431,75","437,25","443,00","425,50","0,08K","-0,97%"
"16/07/2021","436,00","439,75","443,00","430,50","0,14K","-0,80%"
"15/07/2021","439,50","432,75","440,00","424,00","0,12K","3,35%"
"14/07/2021","425,25","425,25","425,25","425,25","","0,00%"
"13/07/2021","425,25","425,25","425,25","425,25","","3,97%"
"12/07/2021","409,00","409,00","409,00","409,00","","3,22%"
"09/07/2021","396,25","396,25","396,25","396,25","","2,72%"
"08/07/2021","385,75","385,75","385,75","385,75","","1,25%"
"07/07/2021","381,00","381,00","381,00","381,00","","0,73%"
